Student_ID,Student_Name,Gender,Branch,Year_of_Study,CGPA,10th_Percentage,12th_Percentage,Active_Backlogs,History_of_Backlogs,Skills,Certifications,Internships_Completed,Placed_Status
24eg106b78,Sneha,Female,CIVIL,4,5.51,56,59,2,5,"C, Python, MATLAB, AutoCAD, DL, Java",1,0,Yes
24eg101f79,Suresh,Male,CSE,2,5.13,56,100,0,3,"DL, AutoCAD, MATLAB",1,3,Yes
24eg101e80,Priya,Female,CSE,2,9.22,81,91,0,0,"Python, C, MATLAB, Java",3,2,No
24eg102a81,Anjali,Female,AIML,2,4.33,98,50,1,2,"SQL, AutoCAD, ML",3,3,Yes
24eg104e82,Pooja,Female,IT,2,9.92,57,96,0,1,"AutoCAD, Java, MATLAB, Python, DL",1,3,No
24eg107b83,Neha,Female,EEE,4,7.47,83,64,0,3,"C, ML, AutoCAD, DL, MATLAB",2,3,Yes
24eg106c84,Kavya,Female,CIVIL,4,5.5,63,91,0,0,"Java, SQL, MATLAB, ML",1,0,No
24eg108b85,Naveen,Male,CHEM,4,4.08,70,82,1,4,"Python, ML, DL, C, Java, MATLAB",3,3,No
24eg106d86,Divya,Female,CIVIL,2,4.3,75,57,0,1,"Java, MATLAB, Python, DL, AutoCAD, ML",2,2,Yes
24eg103b87,Suresh,Male,ECE,1,7.55,64,91,0,1,"MATLAB, Java, DL, C, ML, AutoCAD",1,2,No
24eg105d88,Kavya,Female,MECH,2,4.62,95,73,0,2,"MATLAB, Java, DL, SQL, Python, AutoCAD",3,3,No
24eg104d89,Rahul,Male,IT,1,8.79,73,58,2,5,"Python, ML, Java, SQL, AutoCAD, C",3,0,Yes
24eg104f90,Kiran,Male,IT,1,6.59,83,48,0,3,"SQL, DL, Python, ML, C",0,0,Yes
24eg102c91,Suresh,Male,AIML,4,6.16,66,78,0,3,"Java, C",2,1,Yes
24eg102f92,Kavya,Female,AIML,2,5.53,60,93,2,5,"MATLAB, SQL, ML",0,0,No
24eg101a93,Rahul,Male,CSE,4,9.4,91,89,4,4,"SQL, AutoCAD, DL, ML, MATLAB, Python",0,2,Yes
24eg106f94,Suresh,Male,CIVIL,2,8.76,64,60,4,5,"AutoCAD, C, Python, MATLAB, DL, Java",2,0,No
24eg103f95,Divya,Female,ECE,4,8.15,50,95,0,1,"C, MATLAB, AutoCAD, SQL, DL, Java",2,0,Yes
24eg104b96,Divya,Female,IT,4,5.29,79,88,0,3,"C, AutoCAD, SQL, DL",2,3,No
24eg104f97,Kiran,Male,IT,4,5.95,64,97,1,3,"Python, Java",2,0,No
24eg101a98,Rohit,Male,CSE,4,7.15,72,82,0,1,"Java, AutoCAD, DL, MATLAB",2,2,No
24eg103a99,Neha,Female,ECE,4,8.42,77,86,1,3,"C, Python, Java, AutoCAD, MATLAB, SQL",0,2,No
24eg108b00,Amit,Male,CHEM,1,7.8,56,86,0,3,"AutoCAD, MATLAB, ML, Java, SQL, C",0,2,No
24eg108b01,Pooja,Female,CHEM,3,9.17,96,56,2,2,"C, AutoCAD, DL, Java",0,1,No
24eg103a02,Pooja,Female,ECE,4,7.61,52,62,0,0,"ML, AutoCAD",1,2,Yes
24eg102a03,Arjun,Male,AIML,4,6.96,59,69,0,2,"Python, Java, DL",3,0,No
24eg105d04,Kiran,Male,MECH,2,4.2,85,60,0,2,"AutoCAD, DL",2,2,Yes
24eg106c05,Naveen,Male,CIVIL,3,8.55,92,61,0,3,"MATLAB, SQL, Python, DL, Java",0,3,No
24eg105f06,Kiran,Male,MECH,1,5.57,93,52,0,0,"DL, C, ML, SQL",3,1,No
24eg108f07,Anjali,Female,CHEM,2,7.21,93,45,3,3,"Python, Java, MATLAB, AutoCAD, SQL, C",0,3,No
24eg108b08,Amit,Male,CHEM,1,9.84,98,55,3,5,"AutoCAD, ML, SQL, C, DL",3,2,Yes
24eg106b09,Sneha,Female,CIVIL,4,8.98,74,52,0,0,"Python, DL, MATLAB",1,2,No
24eg106c10,Naveen,Male,CIVIL,2,5.87,65,77,0,0,"MATLAB, Python",1,2,No
24eg108a11,Amit,Male,CHEM,1,9.44,100,46,0,0,"DL, Python, Java",1,3,No
24eg107c12,Priya,Female,EEE,4,6.59,90,75,2,5,"SQL, Java, DL, AutoCAD, ML, MATLAB",3,3,Yes
24eg102d13,Vikas,Male,AIML,3,5.39,57,48,0,2,"SQL, Java",0,3,No
24eg107c14,Arjun,Male,EEE,2,4.28,72,75,0,3,"Python, ML",1,3,No
24eg108b15,Rohit,Male,CHEM,1,8.9,55,98,0,0,"AutoCAD, C, Java",0,1,No
24eg107c16,Priya,Female,EEE,2,8.23,98,65,1,4,"SQL, ML, Java, MATLAB, C",1,1,No
24eg104b17,Neha,Female,IT,1,5.89,90,80,0,2,"C, ML, AutoCAD",0,3,No
24eg103c18,Amit,Male,ECE,2,8.92,70,92,0,0,"ML, C, MATLAB",3,2,No
24eg102e19,Anjali,Female,AIML,2,6.06,68,93,2,2,"ML, MATLAB, DL, C, Java, Python",2,0,No
24eg102b20,Divya,Female,AIML,2,8.12,87,58,0,2,"DL, ML, AutoCAD",1,1,No
24eg106c21,Vikas,Male,CIVIL,2,4.3,79,81,0,0,"MATLAB, ML",2,0,No
24eg107e22,Rahul,Male,EEE,4,9.29,98,74,0,0,"ML, AutoCAD, SQL, Java, C",1,1,No
24eg107e23,Naveen,Male,EEE,4,7.17,89,57,0,0,"C, AutoCAD, SQL",3,3,No
24eg107b24,Neha,Female,EEE,4,7.15,84,76,0,2,"ML, MATLAB, DL, C, Java",1,2,No
24eg106d25,Neha,Female,CIVIL,2,6.28,93,87,2,3,"MATLAB, SQL, Python, ML, DL, AutoCAD",0,2,No
24eg108d26,Kiran,Male,CHEM,2,6.44,68,88,0,1,"Python, SQL, MATLAB, C, Java",3,1,No
24eg105b27,Arjun,Male,MECH,2,8.92,80,61,0,2,"Python, ML, DL, C",1,0,No
24eg103f28,Pooja,Female,ECE,2,8.72,100,91,0,0,"SQL, ML, DL, Python, MATLAB, AutoCAD",1,1,No
24eg107f29,Kavya,Female,EEE,2,9.01,55,51,0,3,"MATLAB, AutoCAD, SQL, DL, Python, Java",1,3,Yes
24eg106a30,Kiran,Male,CIVIL,2,8.83,97,59,0,1,"C, Python, AutoCAD, SQL",2,0,No
24eg104c31,Anjali,Female,IT,3,7.9,86,85,0,3,"MATLAB, Python",0,1,No
24eg107c32,Arjun,Male,EEE,1,6.69,77,71,0,1,"AutoCAD, ML",3,1,No
24eg102b33,Anjali,Female,AIML,2,8.57,98,98,0,0,"ML, C, Python, Java, AutoCAD",1,0,No
24eg101a34,Naveen,Male,CSE,1,9.64,88,54,0,0,"C, ML, MATLAB",2,0,No
24eg103f35,Naveen,Male,ECE,3,6.03,51,49,0,3,"Python, MATLAB",2,2,No
24eg106b36,Arjun,Male,CIVIL,3,5.11,80,62,0,3,"MATLAB, DL",2,1,Yes
24eg108c37,Vikas,Male,CHEM,1,6.71,50,87,0,3,"SQL, Java, Python, C, ML, DL",0,1,No
24eg102a38,Sneha,Female,AIML,1,8.85,59,50,3,3,"AutoCAD, Python, ML, C",2,3,Yes
24eg102c39,Divya,Female,AIML,2,9.59,71,48,1,2,"ML, SQL, DL, Python",3,1,No
24eg104e40,Kiran,Male,IT,1,4.9,89,54,0,0,"SQL, ML",3,2,No
24eg106b41,Neha,Female,CIVIL,1,8.46,75,66,0,3,"DL, MATLAB",3,3,No
24eg103d42,Vikas,Male,ECE,1,4.62,52,99,0,3,"Java, SQL, ML, MATLAB",1,1,Yes
24eg101d43,Priya,Female,CSE,3,9.71,86,77,0,2,"SQL, ML, C, Python, AutoCAD",2,1,No
24eg101c44,Rohit,Male,CSE,2,4.33,82,59,0,1,"DL, ML",3,0,No
24eg108d45,Rahul,Male,CHEM,4,9.05,61,47,0,1,"C, AutoCAD",0,3,No
24eg104d46,Rohit,Male,IT,4,9.19,53,76,0,0,"MATLAB, C, ML",3,2,No
24eg108a47,Naveen,Male,CHEM,3,8.68,75,71,0,2,"ML, AutoCAD",2,1,Yes
24eg105c48,Kavya,Female,MECH,1,4.65,93,93,0,3,"SQL, Java, Python, AutoCAD, ML",1,1,Yes
24eg106c49,Kavya,Female,CIVIL,1,8.51,54,83,1,3,"AutoCAD, SQL, MATLAB, Java",2,1,Yes
24eg101b50,Kavya,Female,CSE,2,5.97,76,52,0,3,"Python, SQL, MATLAB",2,0,No
24eg103f51,Amit,Male,ECE,2,9.15,63,99,0,2,"Java, ML, DL, C, MATLAB, AutoCAD",3,0,Yes
24eg105d52,Priya,Female,MECH,2,6.95,54,99,4,6,"MATLAB, C, DL",1,3,Yes
24eg103b53,Priya,Female,ECE,2,6.71,93,99,2,3,"C, MATLAB, Python, SQL, AutoCAD",3,0,No
24eg106f54,Rahul,Male,CIVIL,3,9.21,53,79,0,0,"Python, DL",2,2,No
24eg101c55,Priya,Female,CSE,1,8.33,68,92,3,6,"DL, AutoCAD, Java, C, ML",3,0,No
24eg107e56,Kavya,Female,EEE,4,5.84,70,52,0,2,"MATLAB, AutoCAD, SQL",3,2,No
24eg104f57,Anjali,Female,IT,1,7.42,80,79,4,7,"MATLAB, ML, Java, C, Python",2,3,Yes
24eg101a58,Rahul,Male,CSE,1,4.39,75,88,0,1,"AutoCAD, SQL",2,0,Yes
24eg106f59,Sneha,Female,CIVIL,3,6.69,54,89,0,3,"ML, Java, AutoCAD, Python",2,2,Yes
24eg104d60,Vikas,Male,IT,1,9.52,56,75,0,0,"Python, Java, MATLAB, AutoCAD, ML, DL",0,1,Yes
24eg106a61,Naveen,Male,CIVIL,2,6.66,85,64,1,3,"Java, AutoCAD, DL, MATLAB, Python, SQL",3,3,No
24eg107b62,Suresh,Male,EEE,4,8.59,80,82,0,0,"ML, Python",2,3,Yes
24eg101c63,Rohit,Male,CSE,4,6.82,76,73,0,0,"SQL, MATLAB",2,2,No
24eg103e64,Arjun,Male,ECE,3,6.45,93,48,0,0,"MATLAB, Python, DL, ML, C, SQL",1,0,No
24eg104e65,Kiran,Male,IT,2,6.51,50,78,0,3,"MATLAB, C, DL",0,0,No
24eg102f66,Priya,Female,AIML,1,5.1,52,69,0,0,"AutoCAD, Python, SQL, C, MATLAB",3,0,Yes
24eg103a67,Amit,Male,ECE,4,7.87,63,68,0,0,"AutoCAD, DL, ML",2,1,Yes
24eg101c68,Kiran,Male,CSE,1,7.74,73,98,0,3,"ML, SQL, C",2,3,No
24eg103e69,Suresh,Male,ECE,2,5.42,82,49,4,5,"Java, SQL",0,0,No
24eg106c70,Rohit,Male,CIVIL,1,7.06,50,86,0,0,"Python, SQL, C, ML, Java",2,1,No
24eg106e71,Naveen,Male,CIVIL,3,5.66,88,66,1,1,"DL, MATLAB",0,1,No
24eg108e72,Anjali,Female,CHEM,4,6.17,68,61,0,0,"Python, DL, SQL, AutoCAD",1,2,No
24eg107a73,Suresh,Male,EEE,2,4.67,99,95,1,1,"DL, MATLAB, AutoCAD",0,3,No
24eg106d74,Sneha,Female,CIVIL,4,8.37,88,67,0,2,"Python, C, Java, SQL, MATLAB",3,3,Yes
24eg107b75,Rahul,Male,EEE,4,8.64,54,78,1,4,"DL, ML, AutoCAD, Java",2,0,Yes
24eg106f76,Pooja,Female,CIVIL,1,4.23,70,90,2,3,"AutoCAD, C, Java, ML",3,2,Yes
24eg106a77,Kiran,Male,CIVIL,2,8.27,76,73,0,1,"SQL, Python",1,3,Yes
24eg105c78,Arjun,Male,MECH,1,7.09,74,86,0,0,"ML, SQL, C, Java, AutoCAD, Python",0,0,No
24eg105b79,Naveen,Male,MECH,3,4.26,98,84,2,3,"AutoCAD, MATLAB",1,3,No
24eg102c80,Arjun,Male,AIML,2,4.82,72,50,0,3,"C, AutoCAD, Java, Python",1,2,No
24eg107e81,Neha,Female,EEE,4,4.28,77,76,0,3,"Java, MATLAB, DL, C",1,0,Yes
24eg106c82,Rahul,Male,CIVIL,1,6.74,99,48,3,3,"SQL, C, DL, ML, MATLAB, AutoCAD",1,3,No
24eg104c83,Amit,Male,IT,2,7.66,89,60,1,4,"Python, ML",1,0,No
24eg105c84,Priya,Female,MECH,4,6.7,88,50,4,7,"SQL, MATLAB, Python, DL",2,3,No
24eg108b85,Kiran,Male,CHEM,1,8.44,87,57,4,7,"ML, C, MATLAB, DL, Python",1,3,No
24eg102e86,Anjali,Female,AIML,2,6.77,57,48,0,2,"DL, C, AutoCAD, MATLAB, SQL",1,2,No
24eg102f87,Arjun,Male,AIML,1,5.02,65,57,0,1,"SQL, AutoCAD, ML, Java, C, Python",3,3,No
24eg105f88,Anjali,Female,MECH,1,8.1,65,65,0,2,"C, Python, MATLAB, Java, SQL, DL",0,2,No
24eg102f89,Rohit,Male,AIML,3,9.95,69,80,0,3,"AutoCAD, MATLAB, Python, DL, Java",1,1,Yes
24eg101d90,Divya,Female,CSE,1,6.99,93,45,0,0,"ML, MATLAB, C, AutoCAD, SQL",0,0,No
24eg106c91,Pooja,Female,CIVIL,1,4.98,51,67,0,0,"Java, C, MATLAB, SQL, Python, ML",0,3,Yes
24eg106f92,Priya,Female,CIVIL,1,8.16,81,50,1,3,"AutoCAD, Java, C, MATLAB",0,1,No
24eg106e93,Anjali,Female,CIVIL,1,7.36,79,61,4,6,"DL, Java, Python",0,2,No
24eg105a94,Priya,Female,MECH,3,9.6,69,78,1,3,"AutoCAD, Java",1,0,Yes
24eg102d95,Anjali,Female,AIML,4,8.18,100,48,3,3,"MATLAB, AutoCAD, C, Java",3,3,No
24eg103d96,Kiran,Male,ECE,2,5.82,63,89,1,2,"C, MATLAB, ML, AutoCAD, SQL, Java",2,1,Yes
24eg105e97,Anjali,Female,MECH,1,8.49,86,53,0,3,"ML, SQL, Java",0,1,No
24eg108a98,Rohit,Male,CHEM,2,8.75,50,59,0,2,"AutoCAD, SQL, DL, MATLAB, C",3,0,No
24eg105d99,Rohit,Male,MECH,3,5.46,93,95,0,0,"MATLAB, Java, SQL",3,2,No
24eg106b00,Vikas,Male,CIVIL,3,4.76,75,46,0,3,"SQL, ML, Java",1,1,Yes
24eg102b01,Neha,Female,AIML,4,7.26,56,49,0,2,"DL, ML, MATLAB, SQL, AutoCAD",2,3,No
24eg101e02,Rohit,Male,CSE,1,8.37,85,52,0,2,"MATLAB, ML, DL, Java, C, AutoCAD",0,1,No
24eg103a03,Rahul,Male,ECE,1,9.79,73,81,0,1,"MATLAB, DL",3,1,Yes
24eg101a04,Suresh,Male,CSE,1,4.95,58,83,0,0,"Python, AutoCAD, Java, C",2,3,No
24eg104b05,Vikas,Male,IT,2,7.71,73,70,0,3,"ML, C, Python",3,3,No
24eg104f06,Rohit,Male,IT,4,8.71,50,91,0,1,"Java, Python, MATLAB",1,0,No
24eg105c07,Naveen,Male,MECH,2,7.88,99,97,0,1,"Python, ML, SQL, C, Java, AutoCAD",3,0,No
24eg101f08,Rohit,Male,CSE,3,5.29,80,54,0,1,"MATLAB, SQL, AutoCAD, C",0,2,No
24eg106b09,Pooja,Female,CIVIL,2,6.37,51,69,1,2,"DL, SQL",0,1,No
24eg104b10,Rahul,Male,IT,4,9.33,60,63,0,1,"SQL, Java, C, ML, Python",3,0,Yes
24eg105c11,Sneha,Female,MECH,3,6.31,77,90,1,2,"ML, C, AutoCAD, Python, MATLAB",0,3,Yes
24eg106c12,Arjun,Male,CIVIL,4,6.04,54,59,0,1,"Java, DL, C, Python",2,2,No
24eg107d13,Amit,Male,EEE,3,6.77,66,70,0,1,"SQL, Java",1,1,No
24eg108e14,Priya,Female,CHEM,4,6.79,92,79,0,1,"AutoCAD, DL, SQL, MATLAB, Python",2,2,No
24eg102d15,Kavya,Female,AIML,1,6.31,66,81,0,3,"MATLAB, C, DL, AutoCAD",2,1,No
24eg103f16,Priya,Female,ECE,3,9.9,66,48,1,3,"DL, C, Java, AutoCAD",3,1,No
24eg105b17,Pooja,Female,MECH,3,4.52,85,77,0,3,"AutoCAD, C",0,2,No
24eg107a18,Naveen,Male,EEE,4,6.65,89,92,0,2,"SQL, DL, ML, Java, MATLAB, C",3,2,No
24eg105c19,Rohit,Male,MECH,3,5.28,69,94,0,2,"AutoCAD, ML, MATLAB, SQL",3,3,Yes
24eg101a20,Sneha,Female,CSE,2,8.65,81,47,0,3,"DL, SQL, Java, MATLAB, ML",1,3,No
24eg108d21,Sneha,Female,CHEM,2,7.78,75,87,0,3,"Java, C, MATLAB, Python",0,2,No
24eg104f22,Amit,Male,IT,2,6.27,88,52,0,2,"DL, Python",1,3,No
24eg105c23,Rohit,Male,MECH,4,7.69,60,64,3,6,"C, Python, MATLAB, ML, DL, Java",2,1,No
24eg102d24,Divya,Female,AIML,4,7.3,71,99,1,4,"MATLAB, AutoCAD, DL",0,3,No
24eg107e25,Naveen,Male,EEE,2,6.15,60,91,0,0,"AutoCAD, DL, MATLAB, ML",2,3,Yes
24eg103d26,Vikas,Male,ECE,3,9.5,87,86,0,2,"DL, AutoCAD, Python, MATLAB, Java",3,3,No
24eg108f27,Suresh,Male,CHEM,2,8.63,83,95,3,4,"C, Java, AutoCAD, DL, MATLAB",0,1,No
24eg102f28,Kiran,Male,AIML,4,5.44,60,78,0,0,"DL, MATLAB, ML, Python, C, AutoCAD",1,0,Yes
24eg103f29,Priya,Female,ECE,4,7.59,62,70,2,2,"MATLAB, C, ML, DL, SQL, Java",0,2,No
24eg101f30,Pooja,Female,CSE,2,4.5,52,83,0,2,"AutoCAD, Java, SQL",2,1,No
24eg102a31,Divya,Female,AIML,2,6.43,78,94,0,1,"AutoCAD, DL, C, ML, SQL",3,3,No
24eg105b32,Naveen,Male,MECH,4,9.06,79,74,0,1,"C, DL, AutoCAD, MATLAB, ML, Python",2,2,No
24eg102d33,Priya,Female,AIML,3,4.88,92,64,2,2,"Java, Python, AutoCAD, SQL, MATLAB, DL",2,2,No
24eg103e34,Rahul,Male,ECE,4,5.88,61,58,3,4,"C, AutoCAD, Python, DL",1,0,Yes
24eg103d35,Anjali,Female,ECE,1,4.17,60,79,1,2,"SQL, ML",1,0,Yes
24eg107b36,Kavya,Female,EEE,3,4.01,56,77,0,0,"SQL, DL, AutoCAD",0,1,No
24eg108c37,Kavya,Female,CHEM,3,9.1,86,90,0,1,"ML, MATLAB, Java, DL",1,0,No
24eg104c38,Sneha,Female,IT,1,5.72,97,61,0,0,"ML, Java, DL, MATLAB",1,0,Yes
24eg106f39,Kavya,Female,CIVIL,4,6.72,66,53,0,0,"C, SQL, ML, Python, Java",3,1,No
24eg108a40,Rohit,Male,CHEM,4,8.53,67,99,0,2,"SQL, Java, MATLAB, Python, C",3,1,Yes
24eg107e41,Kavya,Female,EEE,4,8.66,79,96,2,3,"Python, C, MATLAB, AutoCAD, SQL, DL",3,1,Yes
24eg107a42,Suresh,Male,EEE,1,7.01,59,50,0,3,"SQL, ML, Python",3,0,Yes
24eg101a43,Vikas,Male,CSE,3,5.17,98,98,1,1,"AutoCAD, SQL, Python, C",1,3,Yes
24eg103e44,Naveen,Male,ECE,3,5.0,96,93,0,3,"C, ML, SQL",2,1,No
24eg101c45,Naveen,Male,CSE,2,9.04,68,66,0,2,"Java, AutoCAD, SQL",2,1,No
24eg106d46,Pooja,Female,CIVIL,3,5.22,71,82,0,3,"Java, AutoCAD, DL, Python",2,2,No
24eg101d47,Kavya,Female,CSE,2,5.38,77,66,0,0,"MATLAB, AutoCAD, C, ML, Java",0,1,No
24eg102c48,Rohit,Male,AIML,3,9.6,84,100,4,6,"Python, AutoCAD, Java, DL, ML",0,2,No
24eg102f49,Arjun,Male,AIML,1,8.74,70,84,0,0,"MATLAB, SQL, C, Python",1,2,No
24eg101f50,Vikas,Male,CSE,4,9.72,55,97,0,0,"Python, Java, DL, MATLAB",0,0,Yes
24eg106f51,Divya,Female,CIVIL,3,8.45,84,51,0,1,"C, Python, AutoCAD, DL",0,1,Yes
24eg101e52,Amit,Male,CSE,3,7.1,54,86,0,1,"AutoCAD, Java",1,2,No
24eg105c53,Naveen,Male,MECH,3,9.81,54,87,0,3,"AutoCAD, ML",0,2,Yes
24eg108d54,Suresh,Male,CHEM,2,8.68,83,66,0,2,"AutoCAD, C, SQL, MATLAB, DL, ML",2,0,Yes
24eg103c55,Pooja,Female,ECE,1,5.05,100,54,0,3,"Python, DL, SQL, MATLAB, ML, C",1,1,No
24eg103c56,Rahul,Male,ECE,4,4.3,89,59,0,2,"Java, C, ML",3,3,Yes
24eg107b57,Neha,Female,EEE,4,4.08,94,63,0,1,"SQL, AutoCAD",2,1,No
24eg102a58,Neha,Female,AIML,4,6.03,79,58,0,1,"ML, SQL",1,3,No
24eg103d59,Naveen,Male,ECE,1,7.72,93,78,1,2,"Python, DL, MATLAB, ML",2,3,No
24eg107f60,Neha,Female,EEE,4,4.62,66,68,0,0,"DL, Java, SQL",0,0,Yes
24eg105d61,Rohit,Male,MECH,1,8.07,82,100,4,7,"SQL, AutoCAD",1,0,No
24eg105d62,Rahul,Male,MECH,4,5.8,54,72,0,3,"DL, Java, ML",3,2,No
24eg102f63,Naveen,Male,AIML,3,6.14,62,52,3,6,"MATLAB, AutoCAD, Java, ML, C",2,2,No
24eg108b64,Arjun,Male,CHEM,1,5.96,72,83,0,2,"Python, AutoCAD, C",3,2,No
24eg103a65,Rohit,Male,ECE,2,5.56,70,81,2,4,"Python, Java, AutoCAD, DL",3,1,No
24eg103b66,Kiran,Male,ECE,1,7.92,74,88,0,0,"DL, MATLAB",1,1,No
24eg103e67,Pooja,Female,ECE,4,5.67,93,99,0,1,"Java, MATLAB, ML, Python",0,1,No
24eg103e68,Arjun,Male,ECE,3,4.81,64,88,0,3,"C, Java",3,1,No
24eg102b69,Naveen,Male,AIML,3,9.23,55,90,0,1,"Java, Python, AutoCAD, SQL",0,1,No
24eg107a70,Priya,Female,EEE,4,9.49,93,57,0,0,"SQL, ML",1,2,No
24eg101f71,Naveen,Male,CSE,1,9.52,91,45,0,3,"MATLAB, ML",2,3,No
24eg106a72,Naveen,Male,CIVIL,3,6.73,92,97,0,0,"C, DL, AutoCAD",2,1,No
24eg108e73,Kavya,Female,CHEM,2,9.26,99,81,0,1,"SQL, ML, DL, Java",3,0,Yes
24eg102b74,Suresh,Male,AIML,4,8.71,79,88,0,2,"Python, AutoCAD",0,1,No
24eg102f75,Anjali,Female,AIML,1,8.89,78,79,0,3,"C, AutoCAD, Python, SQL, ML, DL",1,3,Yes
24eg105e76,Neha,Female,MECH,2,8.87,62,86,0,1,"ML, C",1,1,Yes
24eg104a77,Amit,Male,IT,1,9.69,61,46,0,0,"DL, ML, MATLAB, SQL",1,2,No
24eg102f78,Arjun,Male,AIML,1,8.14,93,72,0,3,"SQL, DL",3,2,No
24eg102c79,Divya,Female,AIML,1,7.22,60,61,1,3,"DL, Python, Java",0,3,Yes
24eg105e80,Amit,Male,MECH,1,4.32,63,97,0,3,"C, Java, AutoCAD",3,2,No
24eg102a81,Vikas,Male,AIML,3,7.27,54,77,2,4,"ML, Python, C, DL",2,3,Yes
24eg108a82,Arjun,Male,CHEM,1,7.77,89,97,0,3,"SQL, C, AutoCAD, Java",3,1,No
24eg108a83,Neha,Female,CHEM,4,5.05,95,53,0,1,"DL, C, Java",1,2,Yes
24eg108c84,Kiran,Male,CHEM,1,6.11,76,91,0,2,"Python, DL, Java, ML, SQL",1,3,No
24eg102a85,Neha,Female,AIML,3,7.35,80,47,2,3,"AutoCAD, MATLAB",3,0,No
24eg103a86,Kavya,Female,ECE,2,7.32,78,82,0,2,"C, Python, Java, AutoCAD, ML",2,2,No
24eg108c87,Naveen,Male,CHEM,1,4.64,100,89,0,1,"DL, Python, MATLAB, ML, Java, C",3,2,No
24eg104f88,Amit,Male,IT,1,9.46,70,100,0,2,"Python, C, DL, ML, MATLAB",0,1,Yes
24eg104b89,Suresh,Male,IT,4,5.66,83,86,1,3,"Python, ML",2,0,No
24eg103a90,Sneha,Female,ECE,3,7.62,63,68,0,0,"ML, Python, C, DL, Java",2,0,No
24eg108d91,Rahul,Male,CHEM,2,6.43,68,52,0,1,"MATLAB, Java, ML, SQL, AutoCAD",3,0,No
24eg105e92,Kiran,Male,MECH,4,9.72,76,98,0,0,"Python, ML",1,0,No
24eg107a93,Priya,Female,EEE,1,9.72,51,98,3,4,"SQL, AutoCAD",2,0,No
24eg104f94,Arjun,Male,IT,4,5.65,65,64,0,2,"SQL, Python, ML, DL, Java",1,2,No
24eg107f95,Priya,Female,EEE,3,6.43,73,56,0,0,"Java, MATLAB",0,2,No
24eg103d96,Neha,Female,ECE,2,8.48,90,51,1,3,"MATLAB, AutoCAD, DL, Java",2,2,Yes
24eg106e97,Divya,Female,CIVIL,1,7.07,86,95,0,2,"Python, Java, SQL",1,1,Yes
24eg108f98,Kavya,Female,CHEM,4,9.12,73,92,0,0,"C, AutoCAD, MATLAB, ML, SQL, Java",0,3,Yes
24eg103b99,Naveen,Male,ECE,2,5.65,64,82,0,0,"Python, MATLAB, DL, C",1,2,No
24eg101b00,Priya,Female,CSE,1,7.3,74,85,0,0,"SQL, AutoCAD, MATLAB, Java, C",2,0,No
24eg106a01,Arjun,Male,CIVIL,2,5.41,55,81,0,3,"SQL, MATLAB, DL, Python, AutoCAD",0,0,No
24eg106c02,Sneha,Female,CIVIL,2,6.06,55,73,1,4,"SQL, DL, AutoCAD, ML",3,3,No
24eg102d03,Sneha,Female,AIML,1,7.27,54,67,0,3,"C, Java, AutoCAD",3,2,No
24eg102b04,Priya,Female,AIML,3,5.76,94,66,0,0,"Java, C, ML, SQL",2,2,No
24eg103d05,Arjun,Male,ECE,3,6.92,77,79,0,3,"ML, AutoCAD, C, SQL, MATLAB",1,2,Yes
24eg108d06,Anjali,Female,CHEM,3,8.57,100,63,0,1,"C, Python, DL, Java, ML, MATLAB",3,0,No
24eg102f07,Neha,Female,AIML,4,6.31,90,92,0,0,"ML, DL",0,2,Yes
24eg101e08,Priya,Female,CSE,2,6.64,76,48,2,5,"Python, AutoCAD, C",2,0,No
24eg101e09,Vikas,Male,CSE,3,8.4,62,87,2,4,"DL, C, AutoCAD, ML, Python, Java",2,2,No
24eg108a10,Rohit,Male,CHEM,4,8.77,53,68,0,2,"SQL, ML, MATLAB",0,3,No
24eg108d11,Sneha,Female,CHEM,2,8.62,88,77,0,1,"SQL, DL, C, ML",3,0,Yes
24eg108d12,Anjali,Female,CHEM,1,5.31,59,85,0,3,"C, SQL, MATLAB",3,2,No
24eg108c13,Naveen,Male,CHEM,4,7.05,68,86,4,6,"Java, AutoCAD, C, ML, Python, SQL",1,0,No
24eg106c14,Priya,Female,CIVIL,4,9.41,53,63,0,2,"ML, Python, Java, MATLAB, SQL",1,0,No
24eg107a15,Kavya,Female,EEE,3,9.78,85,97,0,1,"Python, AutoCAD, Java, SQL",1,3,Yes
24eg101e16,Neha,Female,CSE,4,5.17,81,49,0,1,"AutoCAD, DL, Java, SQL, C, Python",3,0,Yes
24eg104f17,Suresh,Male,IT,3,9.65,80,100,2,3,"AutoCAD, MATLAB, DL",3,1,No
24eg102a18,Rohit,Male,AIML,2,5.48,69,92,0,2,"Java, ML, AutoCAD, SQL, DL, C",3,0,No
24eg106e19,Vikas,Male,CIVIL,4,4.06,87,51,2,3,"AutoCAD, DL",1,3,No
24eg103a20,Kiran,Male,ECE,3,7.11,50,93,0,0,"SQL, Python, DL, Java",2,3,No
24eg105d21,Kavya,Female,MECH,1,4.65,69,89,0,3,"Java, AutoCAD, Python",2,2,Yes
24eg107b22,Amit,Male,EEE,4,7.37,82,90,0,0,"C, Python, ML, AutoCAD, DL, Java",2,1,Yes
24eg105d23,Kiran,Male,MECH,1,9.56,92,49,0,1,"DL, SQL, AutoCAD, Python, Java",2,1,No
24eg106d24,Anjali,Female,CIVIL,2,7.14,95,52,0,0,"Java, Python, MATLAB, DL, ML",2,2,No
