Student_ID,Student_Name,Gender,Branch,Year_of_Study,CGPA,10th_Percentage,12th_Percentage,Active_Backlogs,History_of_Backlogs,Skills,Certifications,Internships_Completed,Placed_Status,Eligible_Companies,Eligible_Count
EG04987,Vijay Iyer,Male,ECE,1st Year,6.96,93.4,97.5,0,0,"Keras, React","Oracle Java, Udemy DSA, Google Data Analytics",1,No,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG04988,Santosh Joshi,Female,CSE,1st Year,7.28,92.4,79.9,0,1,"C++, Keras, Flask, DSA, Tableau",Cisco CCNA,1,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG04989,Nikhil Choudhary,Female,ECE,4th Year,7.41,90.5,69.3,0,0,"HTML/CSS, R, Flask, Power BI, Deep Learning, TensorFlow","IBM Data Science, Coursera ML, Google Data Analytics",0,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG04990,Deepa Nair,Male,CIVIL,2nd Year,9.83,78.8,100.0,0,0,"R, HTML/CSS, Node.js, JavaScript, Django, Java",,2,Yes,Deloitte,1
EG04991,Pranav Bhat,Female,CSE,2nd Year,4.89,95.5,74.3,0,0,"TensorFlow, Node.js",Udemy DSA,2,Yes,None,0
EG04992,Santosh Gupta,Male,CSE,4th Year,7.95,91.1,69.1,0,0,"Flask, AWS, Power BI, C++, Java","Cisco CCNA, HackerRank SQL, Google Data Analytics",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG04993,Arjun Nair,Female,CHEM,1st Year,7.07,84.1,75.9,0,1,"JavaScript, TensorFlow, Python, HTML/CSS",HackerRank SQL,0,No,None,0
EG04994,Kiran Iyengar,Male,CHEM,2nd Year,7.82,84.4,67.2,0,0,"JavaScript, React, Flask, Java",,0,No,None,0
EG04995,Aditi Shastri,Male,CHEM,1st Year,6.48,79.0,83.8,0,1,"Python, Keras, Tableau, Java, DSA, Power BI","Coursera ML, IBM Data Science",1,No,None,0
EG04996,Samhita Rajan,Female,CSE,4th Year,7.15,72.9,71.3,2,2,"React, SQL, Tableau","Coursera ML, NPTEL Python",1,Yes,None,0
EG04997,Tarun Patel,Female,AIML,2nd Year,7.98,94.4,74.8,0,2,"AWS, Flask, Django, HTML/CSS, Python, Machine Learning",,1,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Deloitte",7
EG04998,Pranav Pillai,Male,IT,2nd Year,10.0,95.1,88.6,3,3,"Machine Learning, Flask, C++, R, React","HackerRank SQL, Oracle Java",0,Yes,None,0
EG04999,Farhan Prasad,Male,AIML,3rd Year,8.09,73.2,84.9,0,0,"Power BI, Django, AWS","Oracle Java, Google Data Analytics",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05000,Harish Shastri,Female,CIVIL,1st Year,6.27,80.5,78.2,0,0,"Java, SQL, AWS",,3,Yes,None,0
EG05001,Priya Bhat,Male,CSE,3rd Year,6.73,80.6,79.9,0,0,"Python, TensorFlow, Node.js, C++, Power BI","HackerRank SQL, Google Data Analytics, NPTEL Python",0,Yes,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL",6
EG05002,Aditi Iyengar,Female,ECE,3rd Year,6.7,81.7,78.1,0,0,"Django, C++, React, R, HTML/CSS",Coursera ML,1,No,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG05003,Tarun Iyengar,Male,CSE,1st Year,5.22,82.6,73.3,0,2,"React, C++, SQL, Keras, Deep Learning",,0,Yes,None,0
EG05004,Nikhil Choudhary,Male,CHEM,3rd Year,6.84,91.5,78.0,0,0,"Django, React","IBM Data Science, Cisco CCNA",0,No,None,0
EG05005,Srinivas Joshi,Male,EEE,4th Year,8.01,74.5,83.4,0,0,"TensorFlow, Java","IBM Data Science, Udemy DSA, AWS Cloud Practitioner",1,No,"TCS, Wipro, Cognizant, HCL",4
EG05006,Rajesh Reddy,Male,EEE,4th Year,5.8,73.5,76.6,1,1,"Flask, Keras, DSA, Tableau, React, Deep Learning","Coursera ML, Udemy DSA, Oracle Java",1,No,HCL,1
EG05007,Vishnu Joshi,Male,CSE,4th Year,8.35,94.4,82.6,0,0,"Django, Keras","NPTEL Python, Udemy DSA, HackerRank SQL",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05008,Aditi Mehta,Female,AIML,4th Year,7.74,77.4,68.8,3,3,"TensorFlow, JavaScript, Django, R, DSA, Power BI","NPTEL Python, Coursera ML",0,No,None,0
EG05009,Manoj Verma,Male,CSE,4th Year,6.39,69.4,71.4,3,3,"Keras, Machine Learning, Power BI, Git, Tableau",,1,No,None,0
EG05010,Kiran Hegde,Male,ECE,2nd Year,7.04,77.1,69.9,0,0,"JavaScript, R",Google Data Analytics,0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05011,Nikhil Mehta,Female,AIML,4th Year,8.96,78.7,71.8,0,0,"Django, Flask, Java, R",Cisco CCNA,1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05012,Divya Murthy,Male,ECE,2nd Year,8.01,97.5,92.2,0,0,"JavaScript, Deep Learning, R","Google Data Analytics, IBM Data Science, HackerRank SQL",3,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05013,Ravi Varma,Male,CHEM,2nd Year,7.21,91.2,86.0,0,2,"HTML/CSS, Tableau, Git, DSA","Cisco CCNA, HackerRank SQL, Udemy DSA",1,No,None,0
EG05014,Varun Mishra,Male,CSE,4th Year,6.94,93.5,66.2,0,0,"Flask, HTML/CSS, Power BI, Keras, Java, Machine Learning","IBM Data Science, Udemy DSA",0,No,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG05015,Zara Mishra,Male,ECE,2nd Year,7.28,90.2,82.8,0,0,"Deep Learning, Java, Git",,2,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05016,Aditi Choudhary,Male,CSE,2nd Year,6.64,91.5,73.7,0,2,"Node.js, R, Django, Java",,1,No,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG05017,Akash Shah,Male,IT,4th Year,4.88,75.1,70.5,0,0,"React, HTML/CSS, Java",Udemy DSA,2,Yes,None,0
EG05018,Akash Karnam,Male,EEE,3rd Year,9.45,80.0,61.7,0,0,"Node.js, Python, Machine Learning",AWS Cloud Practitioner,1,No,"TCS, Wipro, Cognizant, HCL",4
EG05019,Sarvani Varma,Male,IT,1st Year,7.37,72.1,88.7,0,0,"SQL, Django, HTML/CSS, Flask","HackerRank SQL, NPTEL Python",1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05020,Priya Singh,Female,MECH,1st Year,7.64,79.9,63.0,0,1,"R, AWS, Machine Learning, Django, Power BI, Node.js","AWS Cloud Practitioner, Oracle Java",1,No,"Wipro, HCL, Deloitte",3
EG05021,Manoj Naidu,Male,EEE,3rd Year,7.14,88.8,77.4,1,1,"HTML/CSS, SQL, Node.js, C++, TensorFlow",,0,No,"Wipro, HCL",2
EG05022,Kiran Mishra,Male,EEE,4th Year,6.39,83.3,67.6,1,1,"Power BI, Flask, Python, C++, Tableau, R","Google Data Analytics, Oracle Java, Cisco CCNA",0,Yes,"Wipro, HCL",2
EG05023,Akash Sharma,Female,AIML,4th Year,7.0,95.1,86.5,0,0,"Flask, Git, R, SQL, Python, Java",Oracle Java,1,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Deloitte",7
EG05024,Manoj Kumar,Female,CHEM,2nd Year,5.44,70.6,74.3,2,2,"Flask, Node.js","Udemy DSA, HackerRank SQL",1,Yes,None,0
EG05025,Zara Choudhary,Female,CSE,2nd Year,9.7,87.0,76.5,0,1,"Tableau, Deep Learning, TensorFlow","IBM Data Science, Google Data Analytics",1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05026,Naveen Babu,Female,CHEM,4th Year,5.84,69.5,76.9,1,1,"Python, R, C++, HTML/CSS",,1,No,None,0
EG05027,Isha Bhat,Female,IT,4th Year,6.06,82.9,81.3,0,0,"R, Django, Machine Learning, C++, SQL, Git",,0,No,"TCS, Wipro, Cognizant, HCL",4
EG05028,Suresh Mishra,Female,EEE,2nd Year,6.72,89.4,78.1,0,0,"Tableau, AWS, Git, Machine Learning, SQL",NPTEL Python,0,No,"TCS, Wipro, Cognizant, HCL",4
EG05029,Bhavya Bhat,Male,CSE,1st Year,8.62,79.9,77.5,0,2,"Power BI, Machine Learning, Java, HTML/CSS",Cisco CCNA,0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05030,Kiran Tiwari,Male,MECH,3rd Year,7.22,87.5,72.3,0,1,"Git, SQL, Keras, HTML/CSS","Oracle Java, Udemy DSA",2,No,"Wipro, HCL, Deloitte",3
EG05031,Ravi Gupta,Male,ECE,1st Year,5.84,72.4,60.7,2,2,"TensorFlow, DSA, Java, Flask, Keras","IBM Data Science, Cisco CCNA",0,No,None,0
EG05032,Bhavya Rajan,Female,MECH,3rd Year,8.58,65.4,65.7,0,2,"Python, JavaScript, Deep Learning",,0,No,"Wipro, HCL, Deloitte",3
EG05033,Santosh Choudhary,Male,IT,1st Year,8.0,87.6,85.9,0,0,"R, Flask, Tableau",AWS Cloud Practitioner,0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05034,Naveen Iyengar,Female,CIVIL,3rd Year,7.79,99.4,74.6,0,2,"Machine Learning, Flask, Deep Learning, Django, R","HackerRank SQL, Coursera ML",1,No,Deloitte,1
EG05035,Neha Chowdary,Male,CSE,3rd Year,7.99,72.0,70.7,0,0,"HTML/CSS, SQL, Machine Learning, AWS, R, React",NPTEL Python,1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05036,Pranav Shah,Female,ECE,2nd Year,9.83,94.2,62.5,0,2,"Tableau, Git, Java, DSA, Power BI, Node.js",Udemy DSA,0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05037,Ravi Patel,Male,AIML,4th Year,9.6,82.4,59.1,2,2,"DSA, Flask",Cisco CCNA,1,No,None,0
EG05038,Sneha Nair,Female,CHEM,2nd Year,6.44,68.6,70.3,0,1,"R, Python, DSA, Machine Learning, SQL","NPTEL Python, HackerRank SQL",1,Yes,None,0
EG05039,Meera Choudhary,Male,IT,1st Year,8.99,70.7,87.8,0,1,"AWS, Deep Learning, C++, Keras, HTML/CSS","Oracle Java, Google Data Analytics",2,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05040,Naveen Verma,Male,AIML,3rd Year,7.62,82.2,71.9,3,4,"Keras, Git, HTML/CSS, C++, Flask","AWS Cloud Practitioner, Udemy DSA",0,Yes,None,0
EG05041,Manoj Iyer,Female,CHEM,4th Year,7.75,78.0,82.4,0,1,"Git, React, Java, Python",IBM Data Science,1,Yes,None,0
EG05042,Sarvani Krishnan,Female,CIVIL,4th Year,5.34,68.9,71.4,0,0,"SQL, Keras, HTML/CSS, Node.js, DSA","NPTEL Python, Google Data Analytics",0,No,None,0
EG05043,Kavya Verma,Male,EEE,2nd Year,7.01,65.1,85.0,0,0,"Tableau, C++, HTML/CSS, Java",Oracle Java,1,No,"TCS, Wipro, Cognizant, HCL",4
EG05044,Lakshmi Singh,Female,MECH,2nd Year,6.31,73.5,74.1,0,0,"Java, JavaScript, Power BI","Udemy DSA, Cisco CCNA",1,No,"Wipro, HCL",2
EG05045,Zara Pandey,Male,IT,3rd Year,8.11,83.9,64.4,0,0,"HTML/CSS, React, AWS, C++, SQL, Deep Learning",,1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05046,Harish Desai,Male,AIML,3rd Year,8.38,81.9,75.0,0,0,"Node.js, JavaScript, Java, SQL, React, Keras","Google Data Analytics, NPTEL Python, Oracle Java",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05047,Jayanth Chowdary,Female,IT,4th Year,4.92,77.0,98.2,0,0,"React, Node.js",,1,Yes,None,0
EG05048,Vikas Gupta,Female,MECH,3rd Year,7.18,84.0,97.7,1,1,"HTML/CSS, DSA, Deep Learning, Machine Learning, Git, Django",HackerRank SQL,0,No,"Wipro, HCL",2
EG05049,Bhavya Iyer,Male,IT,4th Year,8.43,92.4,83.4,0,0,"Git, JavaScript, R, Machine Learning, DSA, Tableau","HackerRank SQL, Oracle Java, Coursera ML",2,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05050,Divya Joshi,Female,CHEM,3rd Year,6.99,85.9,76.5,2,3,"DSA, React",AWS Cloud Practitioner,1,No,None,0
EG05051,Yamini Pillai,Female,MECH,1st Year,8.0,80.8,81.3,0,1,"Django, Node.js, Python, SQL, Flask, Machine Learning",Cisco CCNA,1,No,"Wipro, HCL, Deloitte",3
EG05052,Swathi Iyer,Female,IT,4th Year,7.59,91.3,81.5,0,0,"Django, Python, Keras, DSA, Node.js, HTML/CSS","AWS Cloud Practitioner, HackerRank SQL",1,Yes,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Amazon, Deloitte",8
EG05053,Deepa Murthy,Male,EEE,1st Year,7.58,72.4,77.6,0,2,"Java, SQL, Deep Learning, Keras, TensorFlow, AWS",,0,No,"TCS, Wipro, Cognizant, HCL",4
EG05054,Swathi Karnam,Female,CIVIL,2nd Year,6.9,79.8,82.9,0,2,"Django, Power BI, Deep Learning, Flask, R",,3,No,None,0
EG05055,Aarav Tiwari,Female,IT,4th Year,5.86,80.0,80.3,0,0,"Git, DSA",,2,No,HCL,1
EG05056,Vishnu Patel,Male,AIML,4th Year,5.97,69.6,74.5,0,0,"Node.js, C++, DSA",Google Data Analytics,1,No,HCL,1
EG05057,Jayanth Rao,Male,IT,2nd Year,7.98,77.8,64.9,1,1,"Deep Learning, AWS, C++, Node.js","NPTEL Python, AWS Cloud Practitioner, Udemy DSA",1,Yes,"Wipro, HCL",2
EG05058,Vijay Iyengar,Female,ECE,2nd Year,7.22,61.3,72.9,0,0,"Python, Java, Node.js",,1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05059,Meera Varma,Female,EEE,3rd Year,7.05,100.0,86.8,0,0,"TensorFlow, JavaScript","AWS Cloud Practitioner, Coursera ML, Udemy DSA",2,No,"TCS, Wipro, Cognizant, HCL",4
EG05060,Shiva Chowdary,Female,IT,3rd Year,6.73,72.6,77.7,0,0,"Flask, TensorFlow, Django, DSA, Keras, Deep Learning",,0,Yes,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG05061,Pooja Desai,Male,AIML,4th Year,6.86,97.9,81.3,1,1,"R, C++, Django, Power BI, Git, Flask","Google Data Analytics, Coursera ML, IBM Data Science",0,No,"Wipro, HCL",2
EG05062,Samhita Pandey,Male,CIVIL,4th Year,8.35,82.4,74.9,0,0,"SQL, Node.js, Python, JavaScript, R","AWS Cloud Practitioner, NPTEL Python",2,No,Deloitte,1
EG05063,Arjun Krishnan,Female,CSE,4th Year,6.83,87.6,66.3,0,0,"Node.js, Python, Power BI, AWS","Oracle Java, Coursera ML",1,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL",6
EG05064,Vijay Varma,Female,AIML,4th Year,5.72,77.1,75.4,1,2,"R, JavaScript",,1,Yes,HCL,1
EG05065,Deepa Tiwari,Male,AIML,2nd Year,8.02,84.1,66.8,1,1,"Tableau, Flask, HTML/CSS","AWS Cloud Practitioner, Oracle Java",0,No,"Wipro, HCL",2
EG05066,Videm Bhat,Male,EEE,2nd Year,6.97,88.5,66.1,0,1,"Flask, Power BI, HTML/CSS, C++","NPTEL Python, HackerRank SQL, IBM Data Science",3,Yes,"TCS, Wipro, Cognizant, HCL",4
EG05067,Priya Iyengar,Female,CIVIL,3rd Year,7.23,88.6,91.3,0,0,"C++, Python, TensorFlow","HackerRank SQL, AWS Cloud Practitioner, IBM Data Science",1,Yes,Deloitte,1
EG05068,Meera Murthy,Male,EEE,3rd Year,8.97,89.7,73.4,0,0,"Django, JavaScript, Tableau, Keras, Git, SQL",NPTEL Python,1,No,"TCS, Wipro, Cognizant, HCL",4
EG05069,Rajesh Pillai,Male,AIML,1st Year,7.18,78.3,69.8,2,3,"Keras, Flask, JavaScript, Node.js, C++, HTML/CSS","IBM Data Science, Cisco CCNA",1,No,None,0
EG05070,Swathi Kumar,Female,CSE,2nd Year,7.52,77.2,95.8,0,0,"Java, Django, React, DSA, Tableau",IBM Data Science,0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05071,Chetan Hegde,Male,AIML,2nd Year,5.9,66.1,87.0,0,0,"JavaScript, Python, Keras, SQL, Django",,1,No,HCL,1
EG05072,Vikas Prasad,Female,CSE,3rd Year,6.96,87.2,73.9,0,2,"Deep Learning, R",,2,No,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG05073,Pranav Mishra,Female,IT,1st Year,7.87,92.8,82.7,0,0,"Git, Power BI, R","Cisco CCNA, IBM Data Science",3,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05074,Videm Hegde,Female,ECE,3rd Year,5.49,98.2,75.4,0,0,"React, Flask, Keras, Git, JavaScript",Coursera ML,0,No,None,0
EG05075,Sarvani Mishra,Male,CSE,3rd Year,7.42,85.1,70.4,0,0,"C++, Keras, Machine Learning, Python",,2,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Deloitte",7
EG05076,Rahul Krishnan,Male,IT,2nd Year,7.31,74.3,83.2,0,1,"Java, Node.js, Power BI, Tableau",Oracle Java,1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05077,Santosh Shah,Female,CSE,3rd Year,7.25,65.0,74.4,2,2,"Flask, Node.js, Power BI, Git, Django","Coursera ML, AWS Cloud Practitioner, NPTEL Python",0,No,None,0
EG05078,Priya Hegde,Male,CSE,2nd Year,8.34,92.4,78.8,1,1,"Keras, SQL, JavaScript","Oracle Java, AWS Cloud Practitioner",2,No,"Wipro, HCL",2
EG05079,Lakshmi Pandey,Female,CSE,2nd Year,7.57,64.0,89.2,2,3,"Machine Learning, DSA",,0,Yes,None,0
EG05080,Rahul Reddy,Male,EEE,3rd Year,8.83,78.6,88.0,1,1,"SQL, React","Oracle Java, HackerRank SQL",2,No,"Wipro, HCL",2
EG05081,Suresh Rajan,Male,IT,1st Year,6.11,79.8,71.9,0,2,"Power BI, Tableau, React",,0,No,"TCS, Wipro, Cognizant, HCL",4
EG05082,Divya Iyengar,Female,CHEM,2nd Year,7.35,81.3,83.3,0,0,"React, Git, Keras, Tableau, Java","Coursera ML, Google Data Analytics",1,Yes,None,0
EG05083,Shiva Shastri,Female,CSE,1st Year,7.29,82.4,65.6,0,0,"Keras, Tableau, Deep Learning",,0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05084,Videm Rao,Female,CSE,1st Year,6.02,83.4,83.0,0,0,"React, Tableau, AWS","IBM Data Science, NPTEL Python",0,No,"TCS, Wipro, Cognizant, HCL",4
EG05085,Tarun Shah,Male,CIVIL,1st Year,8.25,57.8,79.6,0,0,"Git, Deep Learning, Java, Django",,0,No,Deloitte,1
EG05086,Naveen Shastri,Male,CIVIL,1st Year,9.76,82.1,82.2,0,0,"Keras, R, Java, SQL, React",Coursera ML,1,No,Deloitte,1
EG05087,Neha Gupta,Male,CHEM,2nd Year,7.18,59.7,74.7,2,2,"DSA, Git, JavaScript",Cisco CCNA,0,Yes,None,0
EG05088,Arjun Choudhary,Male,CIVIL,3rd Year,7.76,89.3,100.0,0,0,"Tableau, AWS, SQL, R, React","Coursera ML, HackerRank SQL",0,No,Deloitte,1
EG05089,Pranav Sharma,Female,CSE,4th Year,7.29,76.4,68.1,0,0,"HTML/CSS, TensorFlow, JavaScript",,0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05090,Meera Choudhary,Female,CSE,3rd Year,6.42,60.4,88.7,0,2,"R, TensorFlow, Django, Tableau, C++, Machine Learning",Oracle Java,1,Yes,"TCS, Wipro, Cognizant, HCL",4
EG05091,Sneha Rao,Male,MECH,3rd Year,5.2,73.9,66.7,2,2,"JavaScript, HTML/CSS, Java","Coursera ML, HackerRank SQL",2,Yes,None,0
EG05092,Tarun Choudhary,Male,MECH,1st Year,6.42,76.3,83.5,2,2,"Django, R, Tableau, SQL",Coursera ML,2,No,None,0
EG05093,Farhan Tiwari,Female,CHEM,2nd Year,5.67,93.9,84.3,0,0,"SQL, React, Django",Coursera ML,1,Yes,None,0
EG05094,Pranav Prasad,Female,ECE,3rd Year,9.07,84.0,78.6,0,1,"React, TensorFlow, Power BI, C++","NPTEL Python, Udemy DSA, Oracle Java",1,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05095,Manoj Nair,Male,CSE,2nd Year,7.07,85.4,72.6,0,1,"JavaScript, Tableau","HackerRank SQL, NPTEL Python, Coursera ML",3,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05096,Gayatri Iyengar,Female,CSE,3rd Year,6.82,93.8,79.6,2,3,"Flask, Git, Node.js, Tableau, HTML/CSS, Keras",Oracle Java,3,No,None,0
EG05097,Ravi Verma,Female,CSE,3rd Year,8.18,81.0,80.9,0,2,"R, Python, Deep Learning, Keras, Tableau","AWS Cloud Practitioner, IBM Data Science",0,Yes,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Microsoft, Deloitte",8
EG05098,Vikas Krishnan,Female,MECH,2nd Year,5.97,89.5,97.7,1,2,"Git, Flask, Python, Java, C++, Django",Coursera ML,1,No,HCL,1
EG05099,Vishnu Reddy,Female,CSE,3rd Year,6.36,88.8,68.4,0,1,"Flask, SQL","Oracle Java, AWS Cloud Practitioner",2,No,"TCS, Wipro, Cognizant, HCL",4
EG05100,Rajesh Iyer,Female,IT,1st Year,7.27,69.1,71.9,0,0,"R, Python, Tableau, Deep Learning, Git, Keras",Udemy DSA,2,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Deloitte",7
EG05101,Uma Tiwari,Female,CIVIL,4th Year,8.33,96.7,81.1,0,1,"AWS, React, Java, Machine Learning, SQL, Python","Google Data Analytics, AWS Cloud Practitioner, IBM Data Science",1,No,Deloitte,1
EG05102,Vikas Pillai,Female,ECE,1st Year,7.75,67.8,75.2,1,1,"AWS, C++, Java, Django, HTML/CSS","Oracle Java, Coursera ML, IBM Data Science",1,No,"Wipro, HCL",2
EG05103,Videm Shah,Female,CHEM,1st Year,7.47,91.2,76.9,4,4,"AWS, Flask, Java, HTML/CSS, DSA",Cisco CCNA,1,Yes,None,0
EG05104,Vikas Varma,Female,AIML,4th Year,7.29,66.8,89.8,1,1,"TensorFlow, React, Node.js, HTML/CSS","Cisco CCNA, Google Data Analytics, NPTEL Python",2,No,"Wipro, HCL",2
EG05105,Akash Sharma,Female,ECE,3rd Year,7.64,88.0,47.0,0,0,"Keras, Deep Learning, Flask","Google Data Analytics, Cisco CCNA",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05106,Priya Pandey,Male,AIML,1st Year,7.42,100.0,71.4,0,0,"Java, Git, JavaScript",Udemy DSA,1,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05107,Divya Prasad,Female,IT,3rd Year,6.07,79.9,58.8,1,1,"TensorFlow, JavaScript",Coursera ML,1,No,"Wipro, HCL",2
EG05108,Rajesh Shah,Female,CSE,2nd Year,7.25,79.4,64.8,0,0,"Flask, Power BI, SQL","HackerRank SQL, IBM Data Science",2,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05109,Isha Reddy,Female,ECE,2nd Year,6.02,88.1,100.0,3,3,"Java, Machine Learning, AWS, Flask, Keras",,0,No,None,0
EG05110,Kiran Iyer,Male,EEE,4th Year,7.29,78.7,84.6,0,2,"Machine Learning, C++, HTML/CSS, Deep Learning",,1,No,"TCS, Wipro, Cognizant, HCL",4
EG05111,Bhavya Chowdary,Male,CSE,3rd Year,6.67,100.0,88.5,3,3,"Keras, C++, Java, Tableau, Python","Cisco CCNA, AWS Cloud Practitioner",0,No,None,0
EG05112,Kiran Sharma,Female,EEE,2nd Year,9.99,83.9,77.1,1,1,"Flask, React",IBM Data Science,2,No,"Wipro, HCL",2
EG05113,Isha Kumar,Male,ECE,4th Year,7.16,78.8,86.3,0,0,"Tableau, R, C++","IBM Data Science, Udemy DSA",2,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05114,Srinivas Mehta,Male,IT,1st Year,5.66,76.6,58.6,0,1,"C++, JavaScript, Flask","HackerRank SQL, Coursera ML, Oracle Java",2,Yes,HCL,1
EG05115,Swathi Naidu,Male,IT,1st Year,7.05,72.7,89.4,0,2,"Java, Django, React","Udemy DSA, Oracle Java",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05116,Kiran Karnam,Male,IT,1st Year,7.77,75.7,69.0,0,1,"Git, JavaScript, AWS","Udemy DSA, Google Data Analytics",1,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05117,Bhavya Singh,Male,EEE,1st Year,9.04,78.5,72.2,0,0,"TensorFlow, Machine Learning, Deep Learning, Git",IBM Data Science,0,No,"TCS, Wipro, Cognizant, HCL",4
EG05118,Deepa Chowdary,Male,CHEM,2nd Year,6.55,77.1,83.6,0,0,"Machine Learning, Node.js, Python, Java","Google Data Analytics, Cisco CCNA, Udemy DSA",1,No,None,0
EG05119,Vijay Karnam,Female,CSE,3rd Year,5.46,75.4,81.5,0,2,"HTML/CSS, Node.js","AWS Cloud Practitioner, NPTEL Python, Oracle Java",0,No,None,0
EG05120,Rahul Rajan,Male,AIML,3rd Year,8.1,100.0,78.9,0,0,"Tableau, SQL, DSA","Oracle Java, HackerRank SQL",1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG05121,Lakshmi Murthy,Male,CSE,4th Year,5.68,71.7,63.0,3,3,"HTML/CSS, React, Flask, JavaScript",,0,No,None,0
EG05122,Nikhil Choudhary,Male,CHEM,3rd Year,6.72,83.5,79.1,0,0,"JavaScript, Power BI, HTML/CSS","AWS Cloud Practitioner, HackerRank SQL",1,No,None,0
EG05123,Neha Krishnan,Female,CIVIL,3rd Year,6.92,87.9,88.6,1,3,"Keras, TensorFlow","Coursera ML, IBM Data Science, Cisco CCNA",0,No,None,0
EG05124,Divya Babu,Male,MECH,2nd Year,7.12,88.3,72.1,0,0,"Django, Python, Tableau",,1,No,"Wipro, HCL, Deloitte",3
EG05125,Pooja Nair,Female,ECE,4th Year,7.96,81.4,92.5,1,3,"Python, R, Machine Learning, DSA, Django",,1,No,"Wipro, HCL",2
EG05126,Swathi Hegde,Male,CSE,2nd Year,6.45,79.6,68.4,0,0,"Flask, DSA",,1,No,"TCS, Wipro, Cognizant, HCL",4
EG05127,Chetan Shastri,Male,AIML,4th Year,6.9,86.5,78.1,0,1,"Keras, SQL, Python, Java, Machine Learning",Udemy DSA,0,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL",6
EG05128,Arjun Varma,Female,MECH,2nd Year,7.18,84.7,94.9,0,0,"R, HTML/CSS, Flask, TensorFlow, AWS","AWS Cloud Practitioner, Google Data Analytics, Oracle Java",0,No,"Wipro, HCL, Deloitte",3
EG05129,Isha Desai,Male,ECE,1st Year,7.36,79.4,70.5,2,2,"Flask, SQL, AWS, TensorFlow, Node.js",,1,No,None,0
EG05130,Uma Tiwari,Male,CHEM,2nd Year,7.31,66.4,89.6,0,0,"Java, Machine Learning, DSA, JavaScript, TensorFlow, HTML/CSS",Oracle Java,2,Yes,None,0
